Short Name,Full Name,Faculty,Category,Instructors,TAs,Session title,Section,Location,Guest teacher,Type,length,Date,Teaching strategy,Instruction type,topics,Specific objectives,Course Outcomes: all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Upper Respiratory Tract Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Upper Respiratory Tract Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: URTI,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Aminoglycosides,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Aminoglycoside Pharmacokinetics,,,Dr. P. Mayo,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: Aminoglycoside Pharmacokinetics,,,Dr. P. Mayo,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Vancomycin Pharmacokinetics,,,Dr. P. Mayo,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Antitubercular Agents and Tuberculosis ,,,D. Chua,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Fall Break,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Fall Break,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Intraabdominal Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: SSTI and Intraabdominal Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Meningitis,,,M. Gunther,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: Meningitis,,,M. Gunther,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Surgical Prophylaxis,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Seminar: UTI,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: Bone/Joint Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Endocarditis,,,M. Gray,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Evaluation/Review/Questions,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Exam Review,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Sepsis Syndrome and Septic Shock,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: Endocarditis,,,M. Gray,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Bone/Joint Infections ,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Fall Break,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Fall Break,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Fall Break,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Antitubercular Agents and Tuberculosis,,,D. Chua,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Urinary Tract Infections ,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cases: Vancomycin Pharmacokinetics,,,Dr. P. Mayo,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,No Class  Neurology Exam,,,,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Skin and Soft Tissue Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Oxazolidinones, Quinupristin/Dalfopristin, Daptomycin, Chloramphenicol",,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Seminar: LRTI,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Polymixin B, Bacitracin, Fusidic Acid, Mupirocin",,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Clostridium difficile Infection,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Glycopeptides,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Lower Respiratory Tract Infections,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Nitrofurans, Fluoroquinolones",,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Pharmacokinetics/dynamics of Antibacterials,,,Dr. P. Mayo,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Macrolides, Ketolides, Clindamycin",,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Î_-lactam Allergies and Desensitization,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Î_-lactamases, Î_-lactamase Inhibitors",,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Cephalosporins,,,Dr. N. Beahm,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Bacterial Pathogens: Gram  Cocci, Gram  Rods",,,Dr. K. Kowalewska-Grochowska,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,"Bacterial Pathogens: Gram + Cocci, Gram + Rods",,,Dr. H. Zhou,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 407 (Fall 2018 LEC A1 SEM E1),PHARM 407 Fa18 - INFECTIOUS DISEASES 1 Combined LEC SEM Fa18,Cross Listed Courses,,Dr. Nathan Beahm,,Laboratory and Clinical Lab Tests,,,Dr. T. Dingle,lecture,50 minutes,2018-12-12,,face to face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 1,,MS 231,L. Guirguis,Lecture,50 minutes,2019-01-07,,,"Health Literacy (Behavioural): , Health care experiences of low-literacy patients., Techniques to improve communication with low-literacy patients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 2,,MS 231,L. Guirguis,Lecture,50 minutes,2019-01-09,,,"One-on-One Education (Behavioural):, Strategies for educating individuals, Guidelines on legibility and readability of written materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 3,,MS 231,L. Guirguis,Lecture,50 minutes,2019-01-11,,,"Risk Communication (Behavioural):, Written and verbal  strategies for effectively communicating risk, Visual methods to effectively communication risk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 4,,MS 231,L. Guirguis,Lecture,50 minutes,2019-01-14,,,"Medication Monitoring Questions (Behavioural):, Supportive communication techniques to assess patients medication taking behaviors, Barriers to patients medication taking behaviors using supportive probing techniques",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 5,,MS 231,L. Guirguis,Lecture,50 minutes,2019-01-16,,,"Motivational Interviewing (Behavioural):, Core principles and key skills of motivational interviewing, Practical approaches to assessing readiness, increasing motivation, and overcoming barriers to change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 6,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-18,,,"Jurisprudence Part I (Federal) (Administrative):, Overview of the Food and Drug Act and its Regulations, Part C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 7,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-21,,,"Jurisprudence Part II (Federal) (Administrative):, Overview of the Controlled Drugs and Substances Act & Regulations , BZD and TS Regs, Precursor, Narcotic Regs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Seminar 1,,CS 2-191,R. Sanghera,Seminar,110 minutes,2019-01-22,,,"Jurisprudence (Administration), Topic TBD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 8,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-23,,,"Jurisprudence Part III (Federal & Provincial) (Administrative):, Overview of Part G & J of F & D Act, Overview of Triplicate Prescription Program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 9,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-25,,,"Jurisprudence Part IV (Provincial) (Administrative):, Overview of HPA & Pharmacy Drug Act, Pharmacists and Pharmacy Technicians Profession Regulation, Pharmacy & Drug Regulations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 10,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-28,,,"Jurisprudence Part IV (Provincial) (Administrative):, Principles of Drug Scheduling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 11,,MS 231,R. Sanghera,Lecture,50 minutes,2019-01-30,,,"Jurisprudence Part IV (Provincial) (Administrative):, Regulations pertaining to other HCPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 12,,MS 231,R. Sanghera,Lecture,50 minutes,2019-02-01,,,"Jurisprudence Part IV (Provincial)(Administrative):, Overview of FOIPP and Health Information Act",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 13,,MS 231,R. Sanghera,Lecture,50 minutes,2019-02-04,,,"Jurisprudence Part V (Administrative):, Health Canada Vigilance Program and ADR Reporting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Seminar 2,,CS 2-191,R. Sanghera,Seminar,110 minutes,2019-02-05,,,"Jurisprudence (Administrative):, Topic TBD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 14,,MS 231,R. Sanghera,Lecture,50 minutes,2019-02-06,,,"Identifying Drug Diversion and Robbery Prevention Techniques (Administration), Identify techniques for drug diversion, Discuss robbery preventions and management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 15,,MS 231,R. Sanghera,Lecture,50 minutes,2019-02-08,,,"Fostering a Culture of Patient Safety (Administrative):, Patient, safety as a discipline, Define culture of patient safety terms , Critical actions in the medication use process that contribute to error reduction and patient safety, Quality Assurance Process",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 213 (Winter 2019 LEC B1 SEM J1),PHARM 213 Wi19 - BEHAV ADMIN SOC EVIDENCE PH 2 Combined LEC SEM Wi19,Cross Listed Courses,,"Ravina Sanghera, Terri Schindel, Lisa Guirguis, Mark Makowsky, Tatiana Makhinova",,Lecture 16,,MS 231,R. Sanghera,Lecture,50 minutes,2019-02-11,,,See Above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
